201.4111;9.28E-08;4.93E-13;9.26E-04;0
201.4112;-9.24E-08;4.93E-13;3.09E-04;0
201.4113;-1.54E-07;4.93E-13;-3.09E-04;0
201.4114;-9.23E-08;4.93E-13;-9.26E-04;0
201.4115;9.29E-08;4.93E-13;-3.09E-04;0
201.4116;1.55E-07;4.93E-13;3.09E-04;0
201.4117;9.28E-08;4.93E-13;9.26E-04;0
201.4118;-9.24E-08;4.93E-13;3.09E-04;0
201.4119;-1.54E-07;4.93E-13;-3.09E-04;0
201.412;-9.23E-08;4.93E-13;-9.26E-04;0
201.4121;9.29E-08;4.93E-13;-3.09E-04;0
201.4122;1.55E-07;4.93E-13;3.09E-04;0
201.4123;9.28E-08;4.93E-13;9.26E-04;0
201.4124;-9.24E-08;4.93E-13;3.09E-04;0
201.4125;-1.54E-07;4.93E-13;-3.09E-04;0
201.4126;-9.23E-08;4.93E-13;-9.26E-04;0
201.4127;9.29E-08;4.93E-13;-3.09E-04;0
201.4128;1.55E-07;4.93E-13;3.09E-04;0
201.4129;9.28E-08;4.93E-13;9.26E-04;0
201.413;-9.24E-08;4.93E-13;3.09E-04;0
201.4131;-1.54E-07;4.93E-13;-3.09E-04;0
201.4132;-9.23E-08;4.93E-13;-9.26E-04;0
201.4133;9.29E-08;4.93E-13;-3.09E-04;0
201.4134;1.55E-07;4.93E-13;3.09E-04;0
201.4135;9.28E-08;4.93E-13;9.26E-04;0
201.4136;-9.24E-08;4.93E-13;3.09E-04;0
201.4137;-1.54E-07;4.93E-13;-3.09E-04;0
201.4138;-9.23E-08;4.93E-13;-9.26E-04;0
201.4139;9.29E-08;4.93E-13;-3.09E-04;0
201.414;1.55E-07;4.93E-13;3.09E-04;0
201.4141;9.28E-08;4.93E-13;9.26E-04;0
201.4142;-9.24E-08;4.93E-13;3.09E-04;0
201.4143;-1.54E-07;4.93E-13;-3.09E-04;0
201.4144;-9.23E-08;4.93E-13;-9.26E-04;0
201.4145;9.29E-08;4.93E-13;-3.09E-04;0
201.4146;1.55E-07;4.93E-13;3.09E-04;0
201.4147;9.28E-08;4.93E-13;9.26E-04;0
201.4148;-9.24E-08;4.93E-13;3.09E-04;0
201.4149;-1.54E-07;4.93E-13;-3.09E-04;0
201.415;-9.23E-08;4.93E-13;-9.26E-04;0
201.4151;9.29E-08;4.93E-13;-3.09E-04;0
201.4152;1.55E-07;4.93E-13;3.09E-04;0
201.4153;9.28E-08;4.93E-13;9.26E-04;0
201.4154;-9.24E-08;4.93E-13;3.09E-04;0
201.4155;-1.54E-07;4.93E-13;-3.09E-04;0
201.4156;-9.23E-08;4.93E-13;-9.26E-04;0
201.4157;9.29E-08;4.93E-13;-3.09E-04;0
201.4158;1.55E-07;4.93E-13;3.09E-04;0
201.4159;9.28E-08;4.93E-13;9.26E-04;0
201.416;-9.24E-08;4.93E-13;3.09E-04;0
201.4161;-1.54E-07;4.93E-13;-3.09E-04;0
201.4162;-9.23E-08;4.93E-13;-9.26E-04;0
201.4163;9.29E-08;4.93E-13;-3.09E-04;0
201.4164;1.55E-07;4.93E-13;3.09E-04;0
201.4165;9.28E-08;4.93E-13;9.26E-04;0
201.4166;-9.24E-08;4.93E-13;3.09E-04;0
201.4167;-1.54E-07;4.93E-13;-3.09E-04;0
201.4168;-9.23E-08;4.93E-13;-9.26E-04;0
201.4169;9.29E-08;4.93E-13;-3.09E-04;0
201.417;1.55E-07;4.93E-13;3.09E-04;0
201.4171;9.28E-08;4.93E-13;9.26E-04;0
201.4172;-9.24E-08;4.93E-13;3.09E-04;0
201.4173;-1.54E-07;4.93E-13;-3.09E-04;0
201.4174;-9.23E-08;4.93E-13;-9.26E-04;0
201.4175;9.29E-08;4.93E-13;-3.09E-04;0
201.4176;1.55E-07;4.93E-13;3.09E-04;0
201.4177;9.28E-08;4.93E-13;9.26E-04;0
201.4178;-9.24E-08;4.93E-13;3.09E-04;0
201.4179;-1.54E-07;4.93E-13;-3.09E-04;0
201.418;-9.23E-08;4.93E-13;-9.26E-04;0
201.4181;9.29E-08;4.93E-13;-3.09E-04;0
201.4182;1.55E-07;4.93E-13;3.09E-04;0
201.4183;9.28E-08;4.93E-13;9.26E-04;0
201.4184;-9.24E-08;4.93E-13;3.09E-04;0
201.4185;-1.54E-07;4.93E-13;-3.09E-04;0
201.4186;-9.23E-08;4.93E-13;-9.26E-04;0
201.4187;9.29E-08;4.93E-13;-3.09E-04;0
201.4188;1.55E-07;4.93E-13;3.09E-04;0
201.4189;9.28E-08;4.93E-13;9.26E-04;0
201.419;-9.24E-08;4.93E-13;3.09E-04;0
201.4191;-1.54E-07;4.93E-13;-3.09E-04;0
201.4192;-9.23E-08;4.93E-13;-9.26E-04;0
201.4193;9.29E-08;4.93E-13;-3.09E-04;0
201.4194;1.55E-07;4.93E-13;3.09E-04;0
201.4195;9.28E-08;4.93E-13;9.26E-04;0
201.4196;-9.24E-08;4.93E-13;3.09E-04;0
201.4197;-1.54E-07;4.93E-13;-3.09E-04;0
201.4198;-9.23E-08;4.93E-13;-9.26E-04;0
201.4199;9.29E-08;4.93E-13;-3.09E-04;0
201.42;1.55E-07;4.93E-13;3.09E-04;0
201.4201;9.28E-08;4.93E-13;9.26E-04;0
201.4202;-9.24E-08;4.93E-13;3.09E-04;0
201.4203;-1.54E-07;4.93E-13;-3.09E-04;0
201.4204;-9.23E-08;4.93E-13;-9.26E-04;0
201.4205;9.29E-08;4.93E-13;-3.09E-04;0
201.4206;1.55E-07;4.93E-13;3.09E-04;0
201.4207;9.28E-08;4.93E-13;9.26E-04;0
201.4208;-9.24E-08;4.93E-13;3.09E-04;0
201.4209;-1.54E-07;4.93E-13;-3.09E-04;0
201.421;-9.23E-08;4.93E-13;-9.26E-04;0
201.4211;9.29E-08;4.93E-13;-3.09E-04;0
201.4212;1.55E-07;4.93E-13;3.09E-04;0
201.4213;9.28E-08;4.93E-13;9.26E-04;0
201.4214;-9.24E-08;4.93E-13;3.09E-04;0
201.4215;-1.54E-07;4.93E-13;-3.09E-04;0
201.4216;-9.23E-08;4.93E-13;-9.26E-04;0
201.4217;9.29E-08;4.93E-13;-3.09E-04;0
201.4218;1.55E-07;4.93E-13;3.09E-04;0
201.4219;9.28E-08;4.93E-13;9.26E-04;0
201.422;-9.24E-08;4.93E-13;3.09E-04;0
201.4221;-1.54E-07;4.93E-13;-3.09E-04;0
201.4222;-9.23E-08;4.93E-13;-9.26E-04;0
201.4223;9.29E-08;4.93E-13;-3.09E-04;0
201.4224;1.55E-07;4.93E-13;3.09E-04;0
201.4225;9.28E-08;4.93E-13;9.26E-04;0
201.4226;-9.24E-08;4.93E-13;3.09E-04;0
201.4227;-1.54E-07;4.93E-13;-3.09E-04;0
201.4228;-9.23E-08;4.93E-13;-9.26E-04;0
201.4229;9.29E-08;4.93E-13;-3.09E-04;0
201.423;1.55E-07;4.93E-13;3.09E-04;0
201.4231;9.28E-08;4.93E-13;9.26E-04;0
201.4232;-9.24E-08;4.93E-13;3.09E-04;0
201.4233;-1.54E-07;4.93E-13;-3.09E-04;0
201.4234;-9.23E-08;4.93E-13;-9.26E-04;0
201.4235;9.29E-08;4.93E-13;-3.09E-04;0
201.4236;1.55E-07;4.93E-13;3.09E-04;0
201.4237;9.28E-08;4.93E-13;9.26E-04;0
201.4238;-9.24E-08;4.93E-13;3.09E-04;0
201.4239;-1.54E-07;4.93E-13;-3.09E-04;0
201.424;-9.23E-08;4.93E-13;-9.26E-04;0
201.4241;9.29E-08;4.93E-13;-3.09E-04;0
201.4242;1.55E-07;4.93E-13;3.09E-04;0
201.4243;9.28E-08;4.93E-13;9.26E-04;0
201.4244;-9.24E-08;4.93E-13;3.09E-04;0
201.4245;-1.54E-07;4.93E-13;-3.09E-04;0
201.4246;-9.23E-08;4.93E-13;-9.26E-04;0
201.4247;9.29E-08;4.93E-13;-3.09E-04;0
201.4248;1.55E-07;4.93E-13;3.09E-04;0
201.4249;9.28E-08;4.93E-13;9.26E-04;0
201.425;-9.24E-08;4.93E-13;3.09E-04;0
201.4251;-1.54E-07;4.93E-13;-3.09E-04;0
201.4252;-9.23E-08;4.93E-13;-9.26E-04;0
201.4253;9.29E-08;4.93E-13;-3.09E-04;0
201.4254;1.55E-07;4.93E-13;3.09E-04;0
201.4255;9.28E-08;4.93E-13;9.26E-04;0
201.4256;-9.24E-08;4.93E-13;3.09E-04;0
201.4257;-1.54E-07;4.93E-13;-3.09E-04;0
201.4258;-9.23E-08;4.93E-13;-9.26E-04;0
201.4259;9.29E-08;4.93E-13;-3.09E-04;0
201.426;1.55E-07;4.93E-13;3.09E-04;0
201.4261;9.28E-08;4.93E-13;9.26E-04;0
201.4262;-9.24E-08;4.93E-13;3.09E-04;0
201.4263;-1.54E-07;4.93E-13;-3.09E-04;0
201.4264;-9.23E-08;4.93E-13;-9.26E-04;0
201.4265;9.29E-08;4.93E-13;-3.09E-04;0
201.4266;1.55E-07;4.93E-13;3.09E-04;0
201.4267;9.28E-08;4.93E-13;9.26E-04;0
201.4268;-9.24E-08;4.93E-13;3.09E-04;0
201.4269;-1.54E-07;4.93E-13;-3.09E-04;0
201.427;-9.23E-08;4.93E-13;-9.26E-04;0
201.4271;9.29E-08;4.93E-13;-3.09E-04;0
201.4272;1.55E-07;4.93E-13;3.09E-04;0
201.4273;9.28E-08;4.93E-13;9.26E-04;0
201.4274;-9.24E-08;4.93E-13;3.09E-04;0
201.4275;-1.54E-07;4.93E-13;-3.09E-04;0
201.4276;-9.23E-08;4.93E-13;-9.26E-04;0
201.4277;9.29E-08;4.93E-13;-3.09E-04;0
201.4278;1.55E-07;4.93E-13;3.09E-04;0
201.4279;9.28E-08;4.93E-13;9.26E-04;0
201.428;-9.24E-08;4.93E-13;3.09E-04;0
201.4281;-1.54E-07;4.93E-13;-3.09E-04;0
201.4282;-9.23E-08;4.93E-13;-9.26E-04;0
201.4283;9.29E-08;4.93E-13;-3.09E-04;0
201.4284;1.55E-07;4.93E-13;3.09E-04;0
201.4285;9.28E-08;4.93E-13;9.26E-04;0
201.4286;-9.24E-08;4.93E-13;3.09E-04;0
201.4287;-1.54E-07;4.93E-13;-3.09E-04;0
201.4288;-9.23E-08;4.93E-13;-9.26E-04;0
201.4289;9.29E-08;4.93E-13;-3.09E-04;0
201.429;1.55E-07;4.93E-13;3.09E-04;0
